Area,Year,Domain Code,Domain,Area Code (M49),Element Code,Element,Item Code (CPC),Item,Year Code,Value,Yield_Loss_Percent,Avg_Deaths,Avg_Damage_USD,Total_Events
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2015,5169.3,2.8107843874558167,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2015,919.1,0.39015931505364937,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2015,785.8,-3.421953145564623,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01709.90,Other pulses n.e.c.,2015,624.2,19.561855670103085,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2015,3991.9,-5.563929657543305,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2015,12066.3,6.798748696558921,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01317,Papayas,2015,4802.7,2.247053794956352,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01345,Peaches and nectarines,2015,5119.8,-7.22318792016588,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01342.01,Pears,2015,9103.8,3.2467877525426974,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01705,"Peas, dry",2015,661.4,-0.2273071677526898,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01242,"Peas, green",2015,6335.2,2.172670980095428,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01707,"Pigeon peas, dry",2015,733.6,-4.337932015360546,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01375,"Pistachios, in shell",2015,3414.5,-0,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01346,Plums and sloes,2015,7862.1,-1.6208460971732206,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01510,Potatoes,2015,23443.9,-29.163223254327697,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01235,"Pumpkins, squash and gourds",2015,9753.2,-0.12318810824128443,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01443,Rape or colza seed,2015,926.1,0.8564393533882882,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,0113,Rice,2015,3724,-2.4794298136987787,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01446,Safflower seed,2015,1047.6,0.22857142857143722,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01921.01,"Seed cotton, unginned",2015,1678.8,27.07527909300204,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01444,Sesame seed,2015,404.9,-1.0229540918163587,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,0114,Sorghum,2015,586.5,0.33984706881903143,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,0141,Soya beans,2015,536.6,28.45333333333333,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01215,Spinach,2015,12112.4,-2.0266513923752116,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01801,Sugar beet,2015,33800,-160,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2015,57873.4,-5.057799270974027,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2015,1193.8,5.6284584980237184,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2015,7884.9,7.564887106984608,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2015,11292.4,-0.7269710727952261,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2015,9329.7,2.0802065512862113,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2015,2230.7,15.771786739163279,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2015,8796.6,-46.92834474695174,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,01221,Watermelons,2015,14484.8,1.063488268843282,32,NA,1
Pakistan,2015,QCL,Crops and livestock products,586,5412,Yield,0111,Wheat,2015,2725.6,3.4878368329733367,32,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01371,"Almonds, in shell",2016,2049.8,0.4758205476791478,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01341,Apples,2016,7032.5,-9.857064750449114,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2016,6652.7,0.9557980616057976,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2016,4690.6,-11.93947927356037,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2016,916.7,1.015009178274482,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2016,700.9,-4.862357869539198,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2016,15662.7,-1.0542411592781704,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2016,13586.7,-9.509224705607373,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01251,Carrots and turnips,2016,17251.1,-0.5930236626354104,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01447,Castor oil seeds,2016,1034.5,-0.3784203376673871,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01213,Cauliflowers and broccoli,2016,17155.5,1.5341965700117046,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01344.02,Cherries,2016,2013.2,-9.02198635329796,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01703,"Chick peas, dry",2016,304.6,24.28535918468804,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,2192.9,0.02735354456347887,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01460,"Coconuts, in shell",2016,6640,0.3332232595839185,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01232,Cucumbers and gherkins,2016,16838.2,-4.8664740172388115,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01314,Dates,2016,4492.6,6.7325458282297594,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2016,21902.3,-1.911927561722353,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01233,Eggplants (aubergines),2016,9786.6,2.311792537581605,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01315,Figs,2016,4700,-23.899404228396687,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01657,"Ginger, raw",2016,465,-4.096709200805913,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01330,Grapes,2016,4496.6,-0.8862264701263152,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01252,Green garlic,2016,8998.4,1.8541948431569304,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,0142,"Groundnuts, excluding shelled",2016,794.7,20.338813151563752,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01449.02,Hempseed,2016,470.6,-6.78466076696166,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01922.01,"Jute, raw or retted",2016,1119.8,0.16938575376661236,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2016,604.9,0.09909165978530517,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01322,Lemons and limes,2016,5640.8,54.59536036833717,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01704,"Lentils, dry",2016,436,13.1647082254531,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01214,Lettuce and chicory,2016,1062.7,1.1073887958309943,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01441,Linseed,2016,718.2,-1.6704416761042,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,0112,Maize (corn),2016,4549.1,-2.8091665160007273,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01316,"Mangoes, guavas and mangosteens",2016,8983.9,3.7446161098849293,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,0118,Millet,2016,649.7,-5.419438585104672,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01239.01,Okra,2016,7671.7,-0.12398527837957767,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2016,12778.3,0.18200849893764132,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01241.90,"Other beans, green",2016,4510.6,0.08860142648296637,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2016,4828.1,-5.52762720755378,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2016,5201.8,-0.6287118178476776,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,932.3,-1.4361875748014288,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2016,819.5,-4.288623059302628,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01709.90,Other pulses n.e.c.,2016,948.6,-51.970522268503686,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2016,4318.4,-8.17906260176857,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2016,13769.9,-14.118661064286488,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01317,Papayas,2016,4514.6,5.998709059487361,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01345,Peaches and nectarines,2016,4980.1,2.728622211805145,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01342.01,Pears,2016,9263.5,-1.7542125266372364,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01705,"Peas, dry",2016,656.2,0.7862110674327082,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01242,"Peas, green",2016,6336,-0.012627857052661035,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01707,"Pigeon peas, dry",2016,698.7,4.757360959651033,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01375,"Pistachios, in shell",2016,3677.1,-7.690730707277783,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01346,Plums and sloes,2016,7397.3,5.911906488088426,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01510,Potatoes,2016,22434.6,4.305171067953723,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01235,"Pumpkins, squash and gourds",2016,10111.6,-3.674691383340848,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01443,Rape or colza seed,2016,931.8,-0.6154842889536694,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,0113,Rice,2016,3771.6,-1.278195488721802,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01446,Safflower seed,2016,1050,-0.22909507445590788,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01921.01,"Seed cotton, unginned",2016,2104.2,-25.339528234453173,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01444,Sesame seed,2016,425.4,-5.062978513213139,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,0114,Sorghum,2016,578.9,1.2958226768968497,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,0141,Soya beans,2016,851.1,-58.60976518822214,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01215,Spinach,2016,12305.4,-1.5934084079125523,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01801,Sugar beet,2016,35666.7,-5.522781065088749,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2016,61997.3,-7.125726153984389,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2016,1041,12.79946389680013,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2016,8073.5,-2.3919136577508957,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2016,11848,-4.920123268747125,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2016,9387.6,-0.6205987330782301,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2016,2192.9,1.694535347648708,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2016,8578.3,2.4816406338812844,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,01221,Watermelons,2016,14389.9,0.6551695570529081,92,NA,1
Pakistan,2016,QCL,Crops and livestock products,586,5412,Yield,0111,Wheat,2016,2779,-1.9592016436747905,92,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01371,"Almonds, in shell",2017,2117.9,-3.322275343935989,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01341,Apples,2017,6374.3,9.359402772840381,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2017,6239.1,6.2170246666766795,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2017,4707.6,-0.36242698162282005,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2017,953.1,-3.9707646994654713,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2017,726.7,-3.6809815950920344,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2017,15824,-1.0298352135966293,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2017,14121.3,-3.9347302877078207,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01251,Carrots and turnips,2017,17284.7,-0.1947701885676982,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01447,Castor oil seeds,2017,1034.5,-0,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01213,Cauliflowers and broccoli,2017,17180.2,-0.1439771501850761,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01344.02,Cherries,2017,1757.7,12.691237830319887,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01703,"Chick peas, dry",2017,339.6,-11.490479317137229,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,2243.5,-2.3074467599981716,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01460,"Coconuts, in shell",2017,6757.8,-1.7740963855421714,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01232,Cucumbers and gherkins,2017,18483.2,-9.769452791866113,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01314,Dates,2017,4477,0.34723767974002495,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,23348.4,-6.602502933481882,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01233,Eggplants (aubergines),2017,9998.2,-2.1621400690740438,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01315,Figs,2017,3444.4,26.714893617021275,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01657,"Ginger, raw",2017,471.4,-1.3763440860215006,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01330,Grapes,2017,4260.2,5.257305519726027,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01252,Green garlic,2017,9108.8,-1.2268847795163547,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,0142,"Groundnuts, excluding shelled",2017,868.8,-9.324273310683266,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01449.02,Hempseed,2017,625,-32.80917977050573,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01922.01,"Jute, raw or retted",2017,1120.4,-0.05358099660654907,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2017,605.6,-0.1157216068771773,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01322,Lemons and limes,2017,5627.5,0.23578215855907286,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01704,"Lentils, dry",2017,457.6,-4.954128440366977,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01214,Lettuce and chicory,2017,1064,-0.12232991436905566,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01441,Linseed,2017,721.2,-0.4177109440267335,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,0112,Maize (corn),2017,4718.2,-3.7172187905299823,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01316,"Mangoes, guavas and mangosteens",2017,9832.9,-9.450238760449249,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,0118,Millet,2017,693.8,-6.787748191472972,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01239.01,Okra,2017,7753.6,-1.0675599932218485,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2017,13295.3,-4.0459216014649835,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01241.90,"Other beans, green",2017,4571.6,-1.3523699729526004,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2017,4406.3,8.736355916406042,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2017,5399.6,-3.8025298934984075,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,939.2,-0.7401051163788578,13,NA,1
Pakistan,2017,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2017,796.7,2.78218425869432,13,NA,1
